id_movie,budget,original_language,popularity,release_date,revenue,runtime,status,vote_average,vote_count,return,release_year
311600,0,en,0.005882,2010-01-01,0,0.0,Released,0.0,0,0.0,2010
147050,0,,0.073418,1929-10-31,0,8.0,Released,6.5,2,0.0,1929
192023,0,en,2.756999,2013-03-16,0,82.0,Released,4.1,9,0.0,2013
61719,0,en,0.319514,2011-02-04,0,0.0,Released,5.0,2,0.0,2011
264644,6000000,en,12.443291,2015-10-16,35401758,117.0,Released,8.1,2838,5.9,2015
204771,0,fr,0.011823,2013-09-18,0,0.0,Released,0.0,0,0.0,2013
135697,0,es,0.014984,1957-01-01,0,80.0,Released,0.0,0,0.0,1957
79456,0,en,0.792189,2010-03-12,0,83.0,Released,6.3,6,0.0,2010
295723,3000000,en,1.911022,2014-08-20,0,99.0,Released,4.4,19,0.0,2014
133603,0,en,1.264345,2012-08-28,0,111.0,Released,6.5,12,0.0,2012
250374,0,es,2.278633,2014-08-01,0,82.0,Released,5.7,14,0.0,2014
145312,0,en,4.740309,2011-08-11,0,90.0,Released,6.8,18,0.0,2011
49672,0,en,0.011542,2012-04-18,0,88.0,,0.0,0,0.0,2012
192911,0,en,4.811864,2013-03-03,0,61.0,Released,6.4,8,0.0,2013
102831,0,en,0.100464,1989-05-01,0,94.0,Released,8.5,2,0.0,1989
238925,0,it,0.132724,2013-11-21,0,,Released,4.7,3,0.0,2013
226458,0,en,3.614388,2015-01-16,0,91.0,Released,4.7,79,0.0,2015
230095,0,en,0.215562,2013-10-25,0,106.0,Released,4.0,1,0.0,2013
5871,0,bg,2.114403,2008-03-14,0,105.0,Released,7.0,10,0.0,2008
267804,0,en,1.670098,2014-05-02,0,97.0,Released,5.3,20,0.0,2014
15657,0,en,6.668987,2005-06-13,0,72.0,Released,6.0,231,0.0,2005
46665,0,en,7.021114,2010-05-10,0,92.0,Released,5.6,34,0.0,2010
261047,0,en,0.750481,2014-06-17,0,84.0,Released,3.6,4,0.0,2014
130374,0,en,1.63944,1945-07-27,0,90.0,Released,5.8,5,0.0,1945
170455,0,en,0.626058,2012-09-08,0,87.0,Released,4.3,4,0.0,2012
210274,0,en,0.196385,2014-09-30,0,90.0,Released,7.3,5,0.0,2014
47292,0,ja,2.197789,2008-07-19,0,96.0,Released,6.6,33,0.0,2008
86332,0,en,0.611242,1978-04-07,0,84.0,Released,5.9,8,0.0,1978
277546,6000000,en,5.159939,2015-08-07,0,90.0,Released,4.6,53,0.0,2015
104524,0,ja,3.530808,2012-07-14,0,127.0,Released,6.6,27,0.0,2012
74495,0,en,0.421065,2010-01-16,0,119.0,Released,6.2,3,0.0,2010
52589,0,ja,0.863877,2005-01-15,0,125.0,Released,5.6,4,0.0,2005
331251,0,ko,1.786845,2015-03-25,0,115.0,Released,6.9,33,0.0,2015
328425,5000000,en,8.585856,2015-07-30,58978653,108.0,Released,6.7,1077,11.8,2015
18380,0,fr,1.048994,2008-11-28,0,112.0,Released,5.8,6,0.0,2008
171873,0,de,0.022756,2012-03-05,0,,Released,0.0,0,0.0,2012
137853,0,en,0.209749,2012-04-20,0,88.0,Released,9.0,1,0.0,2012
80648,0,en,0.077256,2001-09-26,0,90.0,Released,0.0,0,0.0,2001
277847,0,en,1.633124,2014-11-07,0,97.0,Released,5.3,16,0.0,2014
245963,0,en,0.084948,2014-09-01,0,58.0,Released,0.0,0,0.0,2014
25161,0,en,1.88795,1992-04-24,0,59.0,Released,7.8,12,0.0,1992
310131,3500000,en,11.840138,2016-02-19,40423945,92.0,Released,6.3,1471,11.55,2016
80219,0,en,5.091993,2003-04-07,0,104.0,Released,6.1,17,0.0,2003
250312,170000,th,0.342009,2013-09-01,0,127.0,Released,7.3,7,0.0,2013
79000,0,fr,1.101575,2011-07-20,0,84.0,Released,7.7,26,0.0,2011
15126,0,fr,1.806726,2008-06-04,0,85.0,Released,5.8,24,0.0,2008
52369,0,fr,3.732458,2010-09-29,0,85.0,Released,3.6,14,0.0,2010
122369,0,en,8.507128,2013-04-02,0,87.0,Released,4.4,37,0.0,2013
296313,0,da,11.369559,2015-02-05,0,104.0,Released,6.6,57,0.0,2015
300667,5000000,en,4.626438,2016-02-11,443962,87.0,Released,6.1,75,0.09,2016
39229,0,ja,0.886893,1981-07-11,0,139.0,Released,6.8,9,0.0,1981
39230,0,ja,0.149422,1982-03-13,0,144.0,Released,6.5,10,0.0,1982
214137,0,da,3.165887,2014-08-13,0,120.0,Released,7.3,7,0.0,2014
318042,0,en,1.22249,2015-02-05,0,94.0,Released,8.4,9,0.0,2015
351964,0,en,6.791697,2015-06-15,0,88.0,Released,6.0,117,0.0,2015
121640,8000000,en,3.549738,2012-10-14,42330,107.0,Released,6.6,16,0.01,2012
353652,0,en,0.002353,2005-07-05,0,9.0,Released,0.0,0,0.0,2005
353653,0,en,0.002361,1958-06-19,0,0.0,Released,0.0,0,0.0,1958
324150,0,en,1.304515,2015-03-16,0,114.0,Released,5.9,16,0.0,2015
302502,0,en,0.739378,2014-11-06,0,77.0,Released,6.8,11,0.0,2014
291156,0,sr,0.442652,2014-09-01,0,103.0,Released,8.1,5,0.0,2014
337958,0,en,2.303824,2015-08-06,0,124.0,Released,7.5,21,0.0,2015
64872,0,en,0.806964,1964-04-12,0,91.0,Released,7.0,2,0.0,1964
25423,0,en,0.942089,2008-08-17,0,93.0,Released,4.4,9,0.0,2008
348035,0,en,1.424643,2015-07-10,0,92.0,Released,6.5,23,0.0,2015
217389,0,ml,0.668117,2013-08-08,0,132.0,Released,7.2,9,0.0,2013
190945,0,ml,0.69783,2013-05-02,0,145.0,Released,7.4,10,0.0,2013
77322,0,sm,0.221383,2011-02-21,0,110.0,Released,6.7,3,0.0,2011
239056,0,en,3.093346,2013-05-31,0,97.0,Released,5.4,27,0.0,2013
30428,0,ja,0.008312,2009-05-16,0,119.0,Released,0.0,0,0.0,2009
63963,4,ko,0.921739,2006-09-14,0,120.0,Released,5.8,9,0.0,2006
129517,0,pl,0.898925,2012-08-03,0,113.0,Released,6.6,9,0.0,2012
277154,10000000,nl,9.92595,2015-01-29,0,128.0,Released,6.4,49,0.0,2015
286192,0,en,5.761878,2015-06-21,0,7.0,Released,7.4,405,0.0,2015
66799,0,en,1.015929,1994-02-26,0,95.0,Released,6.5,2,0.0,1994
42515,0,en,1.323822,1966-08-03,0,89.0,Released,7.0,13,0.0,1966
65431,0,en,0.702798,1999-07-11,0,94.0,Released,6.0,3,0.0,1999
27169,0,en,1.227496,2009-11-08,0,60.0,Released,6.7,16,0.0,2009
67846,0,en,0.002353,2005-06-14,0,0.0,Released,0.0,0,0.0,2005
25926,0,en,0.728127,2001-11-06,0,75.0,Released,6.6,4,0.0,2001
238399,0,en,0.560453,2013-11-23,0,95.0,Released,7.4,7,0.0,2013
80609,0,en,0.319967,2001-04-22,0,97.0,Released,4.5,8,0.0,2001
281979,0,en,2.66804,2009-12-19,0,62.0,Released,8.0,52,0.0,2009
80801,0,ja,1.754357,2011-06-11,0,103.0,Released,6.5,11,0.0,2011
182217,0,en,0.926771,1988-04-05,0,0.0,Released,8.0,1,0.0,1988
252520,0,ja,1.273737,2013-07-20,0,68.0,Released,7.0,16,0.0,2013
13415,0,en,0.772841,1975-01-09,0,24.0,Released,5.4,4,0.0,1975
60551,0,en,1.092612,1954-01-01,0,78.0,Released,6.4,6,0.0,1954
89738,0,en,0.512575,1991-11-04,0,103.0,Released,6.7,5,0.0,1991
76790,0,en,0.125107,1998-05-26,0,88.0,Released,7.0,2,0.0,1998
82767,0,es,0.20475,1947-12-23,0,113.0,Released,6.0,1,0.0,1947
164652,0,en,0.316756,1998-10-04,0,93.0,Released,5.0,1,0.0,1998
108227,0,en,1.286653,1995-05-24,0,87.0,Released,5.7,9,0.0,1995
85411,0,en,0.309153,2000-04-24,0,88.0,Released,4.8,5,0.0,2000
7092,0,en,5.003222,2004-05-11,0,30.0,Released,6.0,51,0.0,2004
35178,0,en,0.444872,1995-04-08,0,92.0,Released,5.0,1,0.0,1995
60071,0,en,0.472738,2000-02-06,0,96.0,Released,4.0,3,0.0,2000
86543,0,en,0.625766,1997-04-20,0,90.0,Released,0.0,1,0.0,1997
50503,0,en,0.47349,1991-09-29,0,90.0,Released,6.3,12,0.0,1991
57857,0,en,0.784015,1995-12-17,0,100.0,Released,4.6,5,0.0,1995
30101,0,en,0.005984,1992-01-01,0,96.0,Released,5.5,4,0.0,1992
815,23000000,en,2.33561,1999-10-03,0,91.0,Released,5.9,30,0.0,1999
154207,0,en,0.836081,2007-06-12,0,3.0,Released,7.0,6,0.0,2007
24442,0,en,1.862466,1954-09-02,0,99.0,Released,6.0,10,0.0,1954
211231,0,en,0.148534,1995-11-19,0,91.0,Released,0.0,0,0.0,1995
33754,0,en,0.687672,1953-04-27,0,108.0,Released,6.3,7,0.0,1953
230428,0,en,2.654508,2013-09-17,0,90.0,Released,6.0,8,0.0,2013
93492,0,it,0.001626,1962-10-11,0,93.0,Released,0.0,0,0.0,1962
103711,0,en,0.18895,1973-03-23,0,93.0,Released,5.0,1,0.0,1973
106358,0,en,0.653664,1950-07-20,0,252.0,Released,3.8,2,0.0,1950
126712,0,en,0.971064,1948-07-15,0,244.0,Released,4.0,2,0.0,1948
26155,0,en,1.226801,1957-10-01,0,90.0,Released,5.0,11,0.0,1957
18082,0,es,0.917946,2006-12-20,0,95.0,Released,6.2,10,0.0,2006
34138,0,en,1.323659,1996-01-01,0,92.0,Released,4.5,14,0.0,1996
61113,0,en,0.388866,2002-12-03,0,97.0,Released,4.3,2,0.0,2002
137984,0,en,0.48398,1976-01-01,0,64.0,Released,0.0,0,0.0,1976
67313,0,en,0.20538,1951-05-16,0,77.0,Released,2.8,2,0.0,1951
121001,0,en,0.001856,1940-05-24,0,81.0,Released,0.0,0,0.0,1940
121959,0,en,0.87572,1957-09-10,0,78.0,Released,6.0,1,0.0,1957
106355,0,en,1.591726,1944-02-05,0,244.0,Released,5.8,3,0.0,1944
124523,0,en,0.002717,1979-06-01,0,75.0,Released,0.0,0,0.0,1979
142064,0,en,0.100013,1975-02-21,0,92.0,Released,5.5,2,0.0,1975
25180,1100000,en,2.761919,2000-07-23,0,180.0,Released,6.2,26,0.0,2000
151937,0,en,0.011917,1986-04-13,0,95.0,Released,4.0,4,0.0,1986
121945,0,en,1.090234,1998-01-01,0,120.0,Released,4.7,7,0.0,1998
49928,0,en,0.623328,1999-08-22,0,92.0,Released,4.3,10,0.0,1999
29055,0,en,0.422609,2002-11-06,0,84.0,Released,8.0,1,0.0,2002
27010,0,en,2.389264,1995-08-22,0,92.0,Released,6.1,7,0.0,1995
29054,0,en,0.984521,1997-05-13,0,85.0,Released,5.7,3,0.0,1997
142971,0,es,0.992274,1983-02-21,0,100.0,Released,5.5,2,0.0,1983
60587,0,en,1.156667,2000-03-27,0,133.0,Released,4.9,16,0.0,2000
150329,0,en,1.065471,1997-04-25,0,90.0,Released,3.5,5,0.0,1997
77606,0,en,0.800038,2003-03-21,0,89.0,Released,5.4,7,0.0,2003
160718,0,en,0.067043,1994-02-03,0,95.0,Released,0.0,0,0.0,1994
27338,0,en,0.762688,2001-01-22,0,96.0,Released,5.4,5,0.0,2001
109170,0,en,0.026809,2001-11-18,0,120.0,Released,0.0,0,0.0,2001
103260,0,en,0.708364,1981-05-15,0,120.0,Released,2.5,2,0.0,1981
27339,0,en,1.179954,2001-12-10,0,91.0,Released,4.5,4,0.0,2001
32677,0,en,1.26494,1978-10-14,0,95.0,Released,4.1,11,0.0,1978
20435,0,en,12.895711,1993-04-14,0,100.0,Released,4.4,17,0.0,1993
51881,0,en,0.917734,1986-07-26,0,81.0,Released,5.1,7,0.0,1986
288201,0,en,0.002361,2002-03-10,0,0.0,Released,0.0,0,0.0,2002
278604,0,en,8.266563,2009-10-17,0,44.0,Released,7.2,110,0.0,2009
252724,0,en,0.859831,2000-02-07,0,86.0,Released,0.0,0,0.0,2000
60457,0,en,0.402164,1999-04-18,0,0.0,Released,5.2,3,0.0,1999
270616,0,en,0.004754,1999-01-01,0,100.0,Released,0.0,0,0.0,1999
103688,0,en,0.07197,2000-06-28,0,92.0,Released,4.0,2,0.0,2000
20183,0,en,0.635137,1978-10-30,0,30.0,Released,7.0,2,0.0,1978
23331,0,en,1.110623,1953-01-01,0,71.0,Released,4.7,3,0.0,1953
105073,0,en,0.606175,1937-10-29,0,62.0,Released,3.7,3,0.0,1937
225958,0,en,0.51046,1956-08-31,0,89.0,Released,5.6,6,0.0,1956
39015,0,en,0.58554,1952-02-08,0,108.0,Rumored,6.4,7,0.0,1952
85827,0,en,0.402139,1964-09-10,0,93.0,Released,5.7,3,0.0,1964
56067,0,en,0.001393,1972-03-22,0,92.0,Released,5.9,5,0.0,1972
128795,0,en,1.523312,1991-10-28,0,89.0,Released,7.5,2,0.0,1991
55027,0,en,0.110854,2005-07-15,0,81.0,Released,4.0,3,0.0,2005
302721,0,en,0.101382,1997-01-01,0,0.0,Released,3.5,2,0.0,1997
13204,0,en,6.942203,2007-03-10,0,75.0,Released,6.7,19,0.0,2007
71665,0,es,0.106802,2008-09-26,0,0.0,Released,4.3,2,0.0,2008
23280,0,en,0.811435,1939-02-18,0,68.0,Released,6.7,5,0.0,1939
18688,0,en,1.426253,1969-03-13,0,98.0,Released,5.7,10,0.0,1969
60238,0,en,0.011778,2006-10-06,0,0.0,Released,0.0,0,0.0,2006
79419,0,en,0.092718,1998-12-25,0,28.0,Released,6.0,2,0.0,1998
298312,5000000,en,15.021058,2015-09-10,98450062,94.0,Released,6.0,1405,19.69,2015
290751,19500000,en,6.79115,2015-10-14,34854990,111.0,Released,6.2,341,1.79,2015
76737,0,zh,0.087558,1941-01-01,0,65.0,Released,5.3,2,0.0,1941
283445,10000000,en,17.602928,2015-08-19,52882018,97.0,Released,5.5,605,5.29,2015
174712,0,en,0.12697,1993-12-19,0,116.0,Released,6.0,1,0.0,1993
108048,0,fr,0.075033,1985-02-06,0,67.0,Released,6.5,2,0.0,1985
104232,0,en,0.185579,2012-05-11,0,93.0,Released,4.5,5,0.0,2012
289198,0,es,1.586498,2014-09-18,0,88.0,Released,4.7,15,0.0,2014
88013,0,fr,0.673164,1892-10-28,0,4.0,Released,6.1,19,0.0,1892
143634,0,en,0.560372,1908-10-31,0,8.0,Released,6.0,12,0.0,1908
193977,0,xx,0.142357,1910-11-16,0,6.0,Released,7.0,4,0.0,1910
85221,0,fr,1.276073,1908-08-17,0,2.0,Released,6.8,28,0.0,1908
127391,0,en,0.805851,1898-01-01,0,1.0,Released,7.0,7,0.0,1898
212362,0,en,0.113778,1897-08-05,0,1.0,Released,6.0,3,0.0,1897
49273,0,fr,1.046782,1903-08-15,0,3.0,Released,6.2,19,0.0,1903
100247,0,en,0.426007,1911-04-08,0,12.0,Released,6.1,11,0.0,1911
133213,5000,en,0.176389,1915-01-01,0,5.0,Released,5.5,2,0.0,1915
205263,0,en,0.177512,1992-10-01,0,11.0,Released,8.5,1,0.0,1992
24448,0,ta,0.637825,2004-10-15,0,185.0,Released,6.0,5,0.0,2004
343295,0,en,0.2281,2015-06-13,0,51.0,Released,7.8,5,0.0,2015
114955,0,en,5.020619,2012-06-15,0,90.0,Released,5.9,57,0.0,2012
130296,0,es,0.706824,1969-02-10,0,95.0,Released,6.0,2,0.0,1969
52485,0,en,0.484788,1978-11-15,0,105.0,Released,5.7,3,0.0,1978
200580,0,en,1.999654,2013-06-06,0,91.0,Released,7.2,9,0.0,2013
204095,0,en,0.055307,2012-01-06,0,85.0,Released,7.5,1,0.0,2012
243026,0,en,0.1913,1955-01-01,0,30.0,Released,6.0,1,0.0,1955
31410,0,cs,1.662033,1985-08-01,0,98.0,Released,7.5,21,0.0,1985
345944,0,en,1.919671,2015-07-27,0,96.0,Released,7.2,44,0.0,2015
37487,0,en,0.288557,1961-04-01,0,112.0,Released,5.0,2,0.0,1961
38666,0,en,0.314313,1959-05-27,0,84.0,Released,6.2,5,0.0,1959
155685,0,en,0.596775,1964-11-26,0,92.0,Released,4.7,3,0.0,1964
107427,0,en,1.018422,1954-06-01,0,78.0,Released,4.0,4,0.0,1954
105687,0,it,0.19087,1976-01-23,0,113.0,Rumored,4.0,1,0.0,1976
276155,0,it,0.039762,1949-09-28,0,96.0,Released,5.0,1,0.0,1949
15531,0,en,3.697948,2008-07-01,0,71.0,Released,5.3,32,0.0,2008
347528,0,en,0.20562,2015-07-03,0,84.0,Released,3.7,5,0.0,2015
234931,0,en,0.36059,2012-10-01,0,60.0,Released,8.0,1,0.0,2012
312149,0,en,0.141361,2014-12-17,0,57.0,Released,7.5,2,0.0,2014
332270,5000000,ru,5.603565,2015-04-02,0,110.0,Released,7.3,91,0.0,2015
202570,0,he,1.877417,2013-06-20,0,82.0,Released,6.7,11,0.0,2013
128311,0,en,6.670898,2012-07-19,0,87.0,Released,5.0,43,0.0,2012
262897,0,en,0.439457,2014-03-15,0,63.0,Released,0.0,0,0.0,2014
337073,0,en,0.533634,2015-01-01,0,84.0,Released,5.5,11,0.0,2015
117904,0,en,1.274883,1998-03-22,0,90.0,Released,4.9,7,0.0,1998
109797,0,en,0.373368,2002-12-15,0,87.0,Released,2.0,2,0.0,2002
84730,0,en,0.092977,2001-12-06,0,94.0,Released,6.0,1,0.0,2001
41012,0,hu,0.146763,1997-02-20,0,100.0,Released,6.4,4,0.0,1997
60279,0,hu,0.126889,2009-02-05,0,109.0,Released,7.2,3,0.0,2009
27907,0,en,0.21496,2008-01-24,0,104.0,Released,6.9,4,0.0,2008
124471,0,zh,3.652211,2012-06-28,0,131.0,Released,5.5,25,0.0,2012
45716,0,en,0.01476,1987-01-01,0,86.0,Released,7.5,2,0.0,1987
77882,0,en,0.003402,1970-11-12,0,94.0,Released,7.7,3,0.0,1970
55149,500000,en,1.061491,1989-03-22,0,90.0,Released,5.8,12,0.0,1989
135510,0,it,0.002047,1978-12-08,0,90.0,Released,0.0,0,0.0,1978
223566,0,ar,0.202644,2013-10-31,0,100.0,Released,8.7,3,0.0,2013
243233,0,de,1.545541,2013-10-25,0,102.0,Released,6.7,10,0.0,2013
261005,0,en,0.25,1973-09-10,0,92.0,Released,0.0,0,0.0,1973
123730,0,en,0.001133,1987-12-11,0,93.0,Released,7.0,1,0.0,1987
40368,0,en,3.562622,1981-10-23,0,97.0,Released,5.5,27,0.0,1981
104360,0,en,0.177013,1972-11-30,0,92.0,Released,7.5,3,0.0,1972
257932,40000000,zh,3.028163,2014-05-20,0,88.0,Released,6.8,19,0.0,2014
296130,0,en,3.979592,2015-08-07,0,82.0,Released,4.6,67,0.0,2015
60813,0,fr,0.13139,1981-01-01,0,26.0,Released,5.9,12,0.0,1981
103601,0,en,0.097881,1986-02-28,0,101.0,Released,0.0,0,0.0,1986
23903,0,en,2.24177,2009-10-27,0,80.0,Released,6.1,7,0.0,2009
246699,0,en,5.06044,2013-12-02,0,180.0,Released,6.7,23,0.0,2013
261392,28000000,en,9.534828,2015-08-19,27139524,96.0,Released,6.0,1099,0.97,2015
192141,5000000,en,14.13262,2015-08-26,54418872,103.0,Released,6.7,798,10.88,2015
277216,28000000,en,21.183077,2015-08-13,201634991,147.0,Released,7.7,1381,7.2,2015
167284,0,en,0.153287,2004-01-01,0,113.0,Released,7.2,3,0.0,2004
298078,0,en,0.782841,2014-10-24,0,73.0,Released,6.7,7,0.0,2014
135858,12000000,en,4.422468,2012-08-08,0,90.0,Released,4.2,17,0.0,2012
34210,0,en,0.105316,2007-02-01,0,93.0,Released,6.0,1,0.0,2007
310133,0,en,11.070889,2015-08-07,134552,86.0,Released,5.8,301,0.0,2015
49070,0,en,0.568838,2005-06-10,0,95.0,Released,5.3,3,0.0,2005
45940,0,bn,0.278459,1971-09-24,0,110.0,Released,6.5,4,0.0,1971
56821,0,en,3.962864,1984-02-17,17500000,100.0,Released,5.5,9,0.0,1984
134777,0,en,5.655194,2006-12-09,0,270.0,Released,7.8,98,0.0,2006
41423,0,en,0.57241,2005-01-01,0,101.0,Released,3.3,3,0.0,2005
41636,0,en,1.011466,2000-06-17,0,93.0,Released,5.6,5,0.0,2000
19654,0,fr,0.322959,1997-12-05,0,87.0,Released,5.5,9,0.0,1997
19828,0,en,0.659927,2001-01-01,0,87.0,Released,3.0,2,0.0,2001
40205,0,en,4.869925,2010-06-25,0,90.0,Released,5.5,283,0.0,2010
23427,25000,en,0.266907,2005-01-01,0,87.0,Released,5.0,2,0.0,2005
32633,0,en,1.175873,2005-05-26,0,90.0,Released,5.3,8,0.0,2005
146778,0,en,1.040376,2012-12-11,0,84.0,Released,3.8,5,0.0,2012
77583,0,en,0.182228,2006-01-01,0,97.0,Released,5.8,4,0.0,2006
19369,0,en,1.14896,2008-06-03,0,84.0,Released,3.6,5,0.0,2008
36041,0,en,0.770296,2009-07-20,0,91.0,Released,7.0,12,0.0,2009
29063,0,en,0.254458,2002-01-01,0,93.0,Released,6.0,1,0.0,2002
185768,0,en,0.079254,2009-01-26,0,25.0,Released,4.5,1,0.0,2009
135465,0,en,0.451389,2012-05-28,0,80.0,Released,5.8,9,0.0,2012
35005,0,es,0.173357,2004-04-15,0,90.0,Released,5.7,3,0.0,2004
152042,0,ja,2.645355,2012-10-05,0,131.0,Released,7.8,31,0.0,2012
212926,0,en,0.356303,1945-12-24,0,88.0,Released,7.5,2,0.0,1945
251471,650000,en,4.201151,2015-07-31,0,93.0,Released,6.4,55,0.0,2015
157420,0,en,0.99994,2013-01-22,0,107.0,Released,5.5,2,0.0,2013
283700,0,it,3.238304,2014-09-25,0,87.0,Released,5.5,35,0.0,2014
42478,0,en,0.724578,2010-05-14,0,88.0,Released,5.5,4,0.0,2010
117550,0,en,0.34502,1977-10-20,0,93.0,Released,4.0,1,0.0,1977
238593,0,en,0.779087,2013-10-28,0,86.0,Released,5.8,6,0.0,2013
253687,0,fr,3.973512,2014-04-02,0,90.0,Released,6.3,109,0.0,2014
45943,0,ru,0.495781,2001-01-01,0,94.0,Released,3.9,5,0.0,2001
260372,0,en,2.404717,2014-04-04,0,126.0,Released,3.4,19,0.0,2014
50670,0,en,0.210368,1980-11-07,0,71.0,Released,5.8,3,0.0,1980
53064,0,ja,2.093161,1992-05-02,0,56.0,Released,7.3,15,0.0,1992
13430,0,ja,0.418197,2005-11-11,33053559,133.0,Released,7.4,10,0.0,2005
22121,0,en,2.009635,1974-04-19,0,91.0,Released,7.2,13,0.0,1974
256930,7,ja,1.050606,2014-02-27,0,185.0,Released,7.1,11,0.0,2014
241693,3400000,zh,0.708974,2013-11-01,0,93.0,Released,6.9,4,0.0,2013
295830,0,ja,8.118506,2015-08-12,0,90.0,Released,5.3,183,0.0,2015
30575,0,ja,0.921113,1994-10-02,0,60.0,Released,6.4,9,0.0,1994
37100,0,ja,0.91974,1993-12-05,0,61.0,Released,7.3,17,0.0,1993
28460,0,ja,1.368536,1995-12-23,0,60.0,Released,6.6,12,0.0,1995
59557,0,en,0.968789,2007-04-06,0,166.0,Released,5.2,5,0.0,2007
308084,100000,en,4.832631,2015-07-10,702354,87.0,Released,6.9,166,7.02,2015
16923,0,en,0.919617,2008-11-25,0,90.0,Released,3.1,8,0.0,2008
284674,0,en,9.698415,2015-08-14,0,94.0,Released,4.8,217,0.0,2015
39773,0,en,0.868951,2009-01-01,0,90.0,Released,5.9,11,0.0,2009
307293,0,de,1.071695,2014-12-04,0,,Released,3.4,4,0.0,2014
259300,0,ja,0.694855,2013-09-07,0,82.0,Released,3.5,3,0.0,2013
56672,0,en,0.334532,2010-12-05,0,92.0,Released,3.5,1,0.0,2010
42053,0,en,1.016529,2010-05-22,0,87.0,Released,4.5,9,0.0,2010
135579,0,en,2.642791,2012-10-10,0,88.0,Released,4.3,30,0.0,2012
216580,0,en,4.960171,2014-08-06,0,91.0,Released,5.7,47,0.0,2014
8930,88,fr,0.400281,2008-10-27,0,88.0,Released,9.3,4,0.0,2008
319337,0,de,4.969851,2015-04-09,147315,114.0,Released,7.0,63,0.0,2015
319340,0,fr,10.415724,2015-01-28,0,98.0,Released,5.9,108,0.0,2015
126862,0,en,1.312599,2012-06-14,0,84.0,Released,5.5,5,0.0,2012
258284,0,en,3.465405,2014-04-20,0,93.0,Released,5.7,63,0.0,2014
50162,0,ja,1.15526,1991-09-14,0,97.0,Released,5.9,9,0.0,1991
95077,0,en,0.357989,1971-10-01,0,85.0,Released,3.5,2,0.0,1971
274899,0,en,2.405315,2014-06-13,0,85.0,Released,4.6,26,0.0,2014
299828,0,zh,0.612352,2014-11-28,0,97.0,Released,5.5,13,0.0,2014
81229,0,en,0.294256,2002-01-01,0,90.0,Released,3.0,3,0.0,2002
57775,0,ru,1.22474,2006-08-10,0,92.0,Released,5.3,13,0.0,2006
324578,0,es,0.35236,2015-02-07,0,103.0,Released,10.0,3,0.0,2015
298729,0,it,4.265142,2014-11-20,0,106.0,Released,6.1,126,0.0,2014
261036,0,en,2.099788,2014-04-18,37285,90.0,Released,5.6,16,0.0,2014
44320,0,es,0.891025,2007-01-01,0,81.0,Released,4.2,5,0.0,2007
268917,100,en,0.774471,2014-06-15,0,77.0,Released,5.5,2,0.0,2014
347035,0,en,1.935094,2016-08-19,0,96.0,In Production,6.9,24,0.0,2016
262782,0,pt,0.476078,2014-05-15,0,90.0,Released,0.0,0,0.0,2014
258034,0,es,2.734851,2014-03-21,0,110.0,Released,7.7,45,0.0,2014
60850,0,de,1.160355,2007-08-08,1101480,105.0,Released,6.6,8,0.0,2007
202456,0,es,1.77912,2014-05-04,0,122.0,Released,5.9,8,0.0,2014
107039,0,en,0.328977,2001-01-01,0,70.0,Released,5.0,1,0.0,2001
292387,0,fr,0.274176,2014-08-29,0,104.0,Released,5.3,2,0.0,2014
297641,0,en,0.123029,2014-05-01,0,82.0,Released,7.3,3,0.0,2014
80754,0,en,0.354072,1980-08-12,0,95.0,Released,4.8,2,0.0,1980
225408,0,en,0.173507,1979-02-01,0,98.0,Released,6.2,3,0.0,1979
44741,0,it,2.840037,1973-03-29,0,93.0,Released,6.0,21,0.0,1973
131585,0,en,0.621144,1969-01-29,0,92.0,Released,7.0,1,0.0,1969
68823,0,it,0.657498,1968-01-01,0,94.0,Released,5.8,2,0.0,1968
75713,0,de,1.21771,2011-09-30,0,90.0,Released,3.2,7,0.0,2011
274479,60000000,en,12.975936,2015-12-24,101134059,124.0,Released,6.4,1619,1.69,2015
73669,0,en,0.891691,2011-08-26,0,90.0,Released,5.3,12,0.0,2011
75025,0,fr,0.877393,2005-09-09,0,92.0,Released,0.0,0,0.0,2005
109610,0,en,0.000844,1987-09-01,0,98.0,Released,0.0,0,0.0,1987
63670,0,ta,0.728629,2006-08-25,0,160.0,Released,6.9,9,0.0,2006
94052,0,en,0.629932,2002-03-10,0,208.0,Released,2.0,2,0.0,2002
53129,0,ru,0.963791,2005-02-22,0,130.0,Released,6.3,18,0.0,2005
17935,25000000,en,7.855489,2009-04-02,16815892,130.0,Released,5.0,14,0.67,2009
61998,2200000,ru,0.6028,2011-04-07,0,105.0,Released,5.9,12,0.0,2011
43651,0,en,0.14608,2008-04-25,0,97.0,Released,4.0,4,0.0,2008
52761,0,fr,2.795347,1971-11-01,0,71.0,Released,6.8,20,0.0,1971
256836,0,en,1.747806,2014-04-25,0,97.0,Released,7.5,16,0.0,2014
64383,0,fr,0.974722,2006-12-06,0,0.0,Released,5.8,19,0.0,2006
351043,3000000,en,4.650079,2015-08-14,0,90.0,Released,4.1,52,0.0,2015
150191,0,fr,0.883343,1977-09-23,0,0.0,Released,7.7,3,0.0,1977
260891,0,en,0.000248,1975-02-18,0,102.0,Released,0.0,0,0.0,1975
92292,0,en,0.0,1971-12-22,0,93.0,Released,0.0,0,0.0,1971
28482,0,es,1.021641,1979-11-01,519204,88.0,Released,3.5,4,0.0,1979
