belongs_to_collection,id_movie,language_abrev,language_movie
161766,22899,ja,日本語
86024,16985,en,English
96887,18510,ja,日本語
96887,18511,ja,日本語
418219,107916,es,Español
96887,54283,ja,日本語
354164,43967,ja,日本語
96887,18624,ja,日本語
96887,40897,ja,日本語
96887,54265,ja,日本語
96887,54272,ja,日本語
96887,54274,ja,日本語
96887,54273,ja,日本語
23453,20986,ja,日本語
23453,23452,ja,日本語
97460,18269,en,English
340633,209232,de,Deutsch
96887,54275,ja,日本語
96887,21410,ja,日本語
96887,54276,ja,日本語
93791,109443,en,English
430201,40342,en,English
430201,40342,it,Italiano
244242,180894,en,English
244242,180894,ja,日本語
87214,21138,en,English
137913,74626,sv,svenska
351721,11039,en,English
351721,11039,it,Italiano
344555,233063,de,Deutsch
393744,229974,ru,Pусский
96887,54277,ja,日本語
44976,17478,en,English
44976,17478,de,Deutsch
44976,17478,hi,हिन्दी
478545,252385,en,English
221622,195269,en,English
283775,58061,it,Italiano
264434,84152,en,English
41437,227348,en,English
209739,13632,en,English
209739,13632,fr,Français
425164,126963,en,English
425164,126963,ja,日本語
425164,39102,en,English
425164,39102,ja,日本語
239766,206408,fr,Français
239766,206408,en,English
239766,206408,es,Español
239766,206408,cn,广州话 / 廣州話
239766,206408,yi,
386410,39148,ja,日本語
113589,38189,en,English
166844,113594,en,English
376650,168530,en,English
192492,137094,en,English
283579,157350,en,English
24726,21072,sv,svenska
256287,217993,en,English
256287,217993,de,Deutsch
161766,34131,ja,日本語
154002,92647,ar,العربية
154002,92647,hr,Hrvatski
154002,92647,en,English
154002,92647,ko,한국어/조선말
154002,92647,sr,Srpski
154002,92647,es,Español
154002,92647,sv,svenska
293981,236399,en,English
52835,21435,fr,Français
408196,177888,en,English
96887,54278,ja,日本語
96887,54279,ja,日本語
161766,26947,ja,日本語
98513,14028,en,English
98513,14028,es,Español
325470,137106,en,English
5547,97020,en,English
2704,58427,en,English
2704,58427,de,Deutsch
258664,249397,en,English
118657,118513,sv,svenska
141292,20756,en,English
252338,120143,vi,Tiếng Việt
44724,41109,de,Deutsch
44724,41109,hi,हिन्दी
44724,41109,tr,Türkçe
141615,141614,fi,suomi
283733,246320,fr,Français
397341,67793,cn,广州话 / 廣州話
161766,60160,ja,日本語
110179,14872,en,English
430186,21474,es,Español
430186,21474,en,English
160677,48707,ja,日本語
59007,19325,da,Dansk
59007,19325,en,English
59007,21379,fr,Français
59007,18224,en,English
59007,18224,fr,Français
25410,24756,en,English
59007,22259,en,English
160677,201414,ja,日本語
125570,53182,en,English
358930,204349,en,English
319850,196024,da,Dansk
319850,196024,sv,svenska
319850,196024,ar,العربية
418219,241968,es,Español
14246,58767,en,English
403001,228202,pt,Português
455278,203217,pt,Português
388180,236737,eu,euskera
388180,236737,es,Español
393326,160162,en,English
454520,192577,ja,日本語
121067,42552,en,English
131295,100402,en,English
464308,227783,en,English
455123,204668,de,Deutsch
455123,204668,fr,Français
97307,12685,en,English
97307,17456,en,English
160792,31329,en,English
160792,31329,fr,Français
160792,125395,fr,Français
256377,145220,de,Deutsch
256377,145220,en,English
108502,38626,en,English
257960,180299,ar,العربية
257960,180299,id,Bahasa indonesia
257960,180299,ja,日本語
257960,180299,en,English
47627,40740,en,English
47627,40740,fr,Français
125574,102382,en,English
334996,251519,en,English
47627,47628,en,English
47627,47628,fr,Français
409343,249660,en,English
229932,172385,en,English
229932,172385,pt,Português
124901,167575,en,English
251937,184345,en,English
87236,12242,en,English
160677,159403,ja,日本語
458095,22701,en,English
237444,137475,en,English
237444,51848,en,English
237444,236417,en,English
400700,195589,en,English
241729,227425,en,English
241729,258096,en,English
174386,16931,en,English
303969,195522,es,Español
96887,54281,ja,日本語
748,127585,en,English
303969,215407,ar,العربية
96887,54280,ja,日本語
96887,54284,ja,日本語
96887,54306,ja,日本語
96887,54307,ja,日本語
458095,113154,en,English
260601,260202,en,English
260601,260339,en,English
294834,5157,en,English
87359,177677,de,Deutsch
87359,177677,en,English
87359,177677,sv,svenska
261286,255268,en,English
261286,255268,es,Español
264339,128841,en,English
463959,82881,en,English
212562,187017,en,English
89137,82702,en,English
123724,26480,en,English
123724,26480,zh,普通话
306063,133558,en,English
306063,133558,fr,Français
239430,184098,en,English
8650,91314,en,English
270252,218836,en,English
173710,119450,en,English
1972,259233,ja,日本語
246207,30146,ja,日本語
256322,238636,en,English
284433,118340,en,English
126125,138103,en,English
243811,150897,de,Deutsch
239011,56329,cn,广州话 / 廣州話
47400,47401,en,English
417481,26566,fr,Français
309300,242088,en,English
70764,57331,en,English
70764,57331,fr,Français
70764,57331,sr,Srpski
70764,57331,th,ภาษาไทย
86092,243683,en,English
370374,284711,en,English
401562,98566,en,English
220448,59701,en,English
347469,198436,da,Dansk
347469,314285,da,Dansk
347469,314285,it,Italiano
87800,269650,en,English
37261,22937,en,English
402457,292893,en,English
279959,242022,en,English
59235,22555,en,English
135179,189,en,English
413661,38467,de,Deutsch
413661,38467,en,English
288235,273621,en,English
413661,38462,en,English
166381,199933,en,English
109079,287590,ja,日本語
37261,32109,en,English
37261,32109,de,Deutsch
413661,29328,en,English
295130,198663,en,English
286023,248504,en,English
112860,2195,de,Deutsch
101385,257451,en,English
201576,157424,en,English
402074,250546,en,English
312744,8445,fi,suomi
312744,8445,sv,svenska
38451,38455,en,English
38451,38455,fr,Français
38451,33386,en,English
2248,1285,es,Español
38451,25148,en,English
38451,28044,en,English
102782,38084,en,English
17178,273641,cs,Český
17178,273641,en,English
17178,273641,ru,Pусский
144200,54113,da,Dansk
144200,54113,en,English
144200,54113,fi,suomi
144200,54113,de,Deutsch
144200,54113,no,Norsk
144200,54113,pl,Polski
144200,54113,es,Español
144200,54113,sv,svenska
280539,43398,en,English
404609,245891,hu,Magyar
404609,245891,en,English
404609,245891,ru,Pусский
446782,157829,en,English
185682,256,fr,Français
206449,16049,da,Dansk
38451,33387,en,English
413661,38457,en,English
413661,33388,en,English
413661,33389,en,English
413661,33392,en,English
144200,28302,en,English
413661,38458,en,English
38451,33393,en,English
413661,33394,en,English
413661,38461,en,English
413661,38463,en,English
38451,38454,en,English
206449,36323,da,Dansk
38451,267333,en,English
38451,267336,en,English
138965,39262,en,English
138965,39263,en,English
426103,242512,en,English
206449,46314,da,Dansk
221111,54445,en,English
177062,3937,en,English
222639,217923,zh,普通话
113589,22599,en,English
38451,413669,en,English
413661,38456,en,English
38451,33708,en,English
263193,21250,en,English
263193,21250,de,Deutsch
263193,21250,sv,svenska
99635,41244,cn,广州话 / 廣州話
99635,41244,en,English
99635,41244,it,Italiano
99635,41244,vi,Tiếng Việt
166373,27310,en,English
473185,151933,en,English
98513,260063,en,English
19163,19164,en,English
19163,19165,en,English
19163,17337,en,English
8783,31473,en,English
8783,27653,en,English
166373,171581,en,English
166373,171581,pl,Polski
166373,171581,es,Español
243811,103686,de,Deutsch
115225,25754,en,English
115225,25752,en,English
115225,25751,en,English
115225,70575,en,English
115225,25753,en,English
12075,12076,no,Norsk
404136,51649,en,English
268098,199534,de,Deutsch
268098,199534,en,English
315595,75258,en,English
315595,25475,en,English
280539,61856,en,English
255478,105528,en,English
14246,290729,en,English
98853,25391,cs,Český
98853,25391,en,English
382238,64160,en,English
382238,64161,en,English
382238,64161,de,Deutsch
255478,255476,en,English
413661,38470,en,English
105322,40661,en,English
124426,79723,nl,Nederlands
33381,28668,en,English
413661,38471,en,English
286038,241842,de,Deutsch
286038,241842,no,Norsk
286038,241842,en,English
90031,64075,en,English
413661,38460,en,English
96887,40644,ja,日本語
350836,18122,ru,Pусский
108043,82450,ru,Pусский
108043,82450,sv,svenska
108043,82450,ar,العربية
108043,82450,en,English
313234,98344,ja,日本語
313234,98344,zh,普通话
386549,291155,en,English
331841,262551,fr,Français
123213,38125,en,English
98462,30972,en,English
131635,131631,en,English
2704,58433,en,English
2704,58433,fr,Français
2704,58433,de,Deutsch
2704,58433,pt,Português
9500,9742,de,Deutsch
351228,21811,fr,Français
96665,100042,en,English
475520,284246,en,English
413661,38459,en,English
132877,17808,zh,普通话
288491,227735,en,English
282971,192558,hi,हिन्दी
207632,193726,ar,العربية
207632,193726,en,English
207632,193726,fr,Français
207632,193726,de,Deutsch
207632,193726,he,עִבְרִית
207632,193726,ja,日本語
207632,193726,pt,Português
147220,17780,hu,Magyar
17149,36683,ja,日本語
417064,18232,zh,普通话
207621,267806,en,English
145901,241868,en,English
145901,241868,ja,日本語
392206,119892,zh,普通话
392206,119892,en,English
389544,66129,fr,Français
363966,33838,en,English
174245,24047,en,English
174245,77348,en,English
174245,81244,en,English
174245,50291,en,English
328,135397,en,English
94039,170522,fr,Français
266731,41608,it,Italiano
280588,227159,en,English
108125,50571,cn,广州话 / 廣州話
108125,50571,de,Deutsch
108125,50571,it,Italiano
108125,50571,zh,普通话
192486,68340,en,English
192486,68337,en,English
192486,68242,en,English
3169,19273,en,English
3169,27996,en,English
169452,10473,en,English
12203,66018,cn,广州话 / 廣州話
14740,270946,en,English
295130,294254,en,English
192486,68339,en,English
239595,139380,en,English
452675,2139,en,English
452675,2139,zh,普通话
9888,134375,en,English
9888,134375,pt,Português
251970,110552,th,ภาษาไทย
10919,17792,en,English
160401,74035,en,English
330524,99361,de,Deutsch
437451,74018,en,English
430186,15261,en,English
285564,285423,en,English
307637,289728,en,English
121938,122917,en,English
1657,18450,it,Italiano
473730,63260,it,Italiano
473730,56431,it,Italiano
117927,29293,en,English
153636,118751,ja,日本語
448468,47491,en,English
188138,61925,it,Italiano
188138,52914,it,Italiano
188138,50758,it,Italiano
188138,52913,de,Deutsch
188138,52913,it,Italiano
188138,52238,de,Deutsch
188138,52238,it,Italiano
188138,62715,it,Italiano
188138,62725,it,Italiano
188138,46001,it,Italiano
188138,52113,it,Italiano
188138,53342,it,Italiano
391860,207703,en,English
85943,181533,en,English
303872,277368,nl,Nederlands
303872,277368,fr,Français
303872,277368,pt,Português
37261,32113,en,English
37261,21240,en,English
296358,11612,it,Italiano
9068,37529,en,English
9068,37529,ro,Română
296358,41897,it,Italiano
201260,201018,fr,Français
19160,18948,nl,Nederlands
19160,18948,en,English
19160,18948,de,Deutsch
19160,18948,es,Español
441061,48805,it,Italiano
69788,75136,en,English
69788,75136,hu,Magyar
69788,75136,ru,Pусский
69788,75137,en,English
69788,75137,hu,Magyar
69788,75137,ru,Pусский
69788,75138,en,English
69788,75138,hu,Magyar
69788,75138,ru,Pусский
69788,69787,en,English
69788,69787,fr,Français
69788,69787,hu,Magyar
69788,69787,es,Español
256296,70984,en,English
373918,16460,en,English
373918,26728,en,English
373918,26728,pt,Português
33071,31609,en,English
384920,42012,en,English
384920,42012,th,ภาษาไทย
135483,260346,en,English
279715,315360,sv,svenska
528,87101,en,English
315560,288158,en,English
24717,24023,sv,svenska
24717,24026,en,English
24717,24026,sv,svenska
326795,11752,de,Deutsch
326795,11752,pl,Polski
444665,59040,it,Italiano
295777,267872,en,English
113589,38187,en,English
113589,38187,es,Español
113589,30091,en,English
113589,38183,en,English
113589,38190,en,English
113589,51939,en,English
113589,38185,en,English
205029,132601,en,English
91657,14749,en,English
91657,14749,it,Italiano
91657,14749,sv,svenska
428046,208763,en,English
428046,208763,ru,Pусский
464784,65703,fr,Français
100693,13654,en,English
43220,19824,en,English
180019,101660,en,English
8050,13360,en,English
285879,15434,en,English
206559,85373,en,English
206559,85373,fr,Français
52985,125509,en,English
180019,140161,en,English
389867,18015,en,English
107469,9817,en,English
286006,19066,en,English
321065,52916,en,English
321065,52916,it,Italiano
135489,28635,en,English
19285,19288,en,English
297371,18616,en,English
297371,18616,pl,Polski
168545,27770,en,English
117952,37526,de,Deutsch
117952,37526,en,English
98462,3483,en,English
98462,3483,de,Deutsch
37261,19254,en,English
37261,19300,de,Deutsch
37261,19300,en,English
37261,26190,en,English
415799,23338,en,English
135489,38157,en,English
389867,42185,en,English
48194,48193,en,English
385650,104606,cn,广州话 / 廣州話
385650,104606,zh,普通话
99727,30178,en,English
143766,29812,en,English
254636,50687,en,English
456580,185110,ja,日本語
98180,149957,en,English
98180,133716,en,English
98180,220504,en,English
65249,55872,en,English
65249,55872,ru,Pусский
91657,14059,en,English
91657,14059,it,Italiano
91657,14059,no,Norsk
389867,42187,en,English
389867,42187,de,Deutsch
9309,3686,de,Deutsch
279715,315362,sv,svenska
413663,90956,en,English
413663,90955,en,English
276838,30554,en,English
222634,84575,en,English
168545,27771,en,English
19163,24102,da,Dansk
19163,24102,en,English
19163,24102,it,Italiano
9309,7085,de,Deutsch
348843,49597,en,English
19163,25556,da,Dansk
19163,25556,en,English
19163,25556,fr,Français
19163,25556,de,Deutsch
299748,15066,en,English
155093,71461,en,English
143757,34734,en,English
175763,113210,en,English
19163,25587,da,Dansk
19163,25587,en,English
394258,38269,en,English
384040,39829,en,English
19163,24554,en,English
19163,24554,fr,Français
166378,259074,en,English
199629,37404,en,English
174218,36421,en,English
174218,36421,de,Deutsch
172000,18920,sv,svenska
368982,51438,en,English
97445,21518,en,English
91657,9973,en,English
469648,48844,en,English
91657,70587,en,English
91657,70587,pl,Polski
91657,70587,sv,svenska
91657,78047,en,English
469648,142308,en,English
469648,142308,fr,Français
469648,142308,sv,svenska
91657,149910,en,English
91657,149910,pl,Polski
91657,149910,sv,svenska
87536,26042,en,English
175763,113215,en,English
175763,113209,en,English
354066,47884,en,English
354066,47882,en,English
354066,47883,en,English
326849,58664,en,English
338327,27376,en,English
286948,60173,en,English
286948,107096,en,English
286948,107096,de,Deutsch
138965,39044,en,English
118828,45662,en,English
2248,59117,es,Español
2248,254869,es,Español
141649,109689,es,Español
8945,76341,en,English
228446,280092,en,English
228446,280092,th,ภาษาไทย
10,140607,en,English
86311,99861,en,English
87096,76600,en,English
87096,76600,de,Deutsch
295,166426,en,English
468551,141052,en,English
422834,102899,en,English
448150,293660,en,English
131296,284053,en,English
284433,283995,en,English
131295,271110,ro,Română
131295,271110,en,English
131295,271110,de,Deutsch
131295,271110,ru,Pусский
748,246655,en,English
251383,214264,en,English
458813,33733,en,English
421605,58757,de,Deutsch
2643,2648,cn,广州话 / 廣州話
321065,72032,en,English
321065,72032,it,Italiano
141084,16652,en,English
397848,215405,en,English
199629,75826,en,English
259085,258251,en,English
19163,24556,en,English
115142,41235,en,English
199629,75822,en,English
232844,172386,en,English
19163,31933,da,Dansk
19163,31933,en,English
143766,54782,en,English
199629,70811,en,English
12077,14387,en,English
122922,252360,en,English
199629,75834,en,English
155093,72094,en,English
435805,79466,en,English
461937,15759,hu,Magyar
461937,15759,en,English
413661,38468,en,English
379897,193603,en,English
413663,55603,en,English
281097,87881,en,English
435108,90460,en,English
435108,90461,en,English
435108,90465,en,English
45355,48132,en,English
413661,38465,en,English
374930,164372,ru,Pусский
19262,91198,en,English
19163,39961,da,Dansk
158376,17128,ja,日本語
395433,149793,en,English
122938,91548,hu,Magyar
360344,43205,en,English
421566,45099,en,English
421566,45099,fr,Français
421566,45099,it,Italiano
280539,128854,en,English
256287,297556,en,English
336557,207475,en,English
223926,26497,de,Deutsch
251117,44789,en,English
188133,61852,fr,Français
168186,40252,en,English
114993,13017,en,English
114993,13017,fr,Français
114993,13017,pl,Polski
413661,38469,en,English
175763,113219,en,English
158376,17129,ja,日本語
114993,15898,en,English
376527,188357,en,English
270156,55762,en,English
324458,139367,en,English
218104,71200,en,English
280539,61855,en,English
413661,38472,en,English
157504,72455,en,English
261526,14053,en,English
360112,233487,en,English
360112,233487,fr,Français
452146,309049,en,English
277798,48635,es,Español
378453,283536,en,English
344830,216015,en,English
322330,15718,en,English
87252,27850,en,English
87252,34205,en,English
87252,34560,en,English
173738,159704,it,Italiano
260586,13734,fr,Français
122778,82237,en,English
168949,63348,en,English
297501,89247,es,Español
385528,121828,ja,日本語
333154,30149,sv,svenska
343733,27599,sv,svenska
343733,27600,sv,svenska
369004,25251,fr,Français
369004,25251,it,Italiano
100970,9948,en,English
479549,199661,fr,Français
211753,43716,en,English
103001,1871,fr,Français
103001,1870,fr,Français
103001,1875,fr,Français
478628,50401,en,English
98462,3485,en,English
98462,49183,en,English
356437,110390,en,English
356437,110390,sv,svenska
211075,123867,ja,日本語
74508,185341,es,Español
279244,278468,en,English
393290,83122,it,Italiano
188534,56511,fr,Français
188534,56516,xx,No Language
188534,56512,fr,Français
188534,56515,fr,Français
181502,25164,en,English
181502,44191,en,English
181502,104413,en,English
393290,64650,it,Italiano
393290,83140,it,Italiano
393290,83136,it,Italiano
393290,83124,it,Italiano
260520,67952,en,English
168880,24476,en,English
168880,24477,en,English
168880,13955,en,English
168880,13955,fr,Français
168880,295887,en,English
168880,78080,it,Italiano
314023,30577,en,English
279715,270045,sv,svenska
148324,36769,fi,suomi
148324,36769,es,Español
333154,133459,sv,svenska
445118,106622,it,Italiano
445118,106623,it,Italiano
445118,69569,it,Italiano
147207,22974,hu,Magyar
129748,81684,en,English
112537,19181,en,English
112537,19181,de,Deutsch
112537,19181,no,Norsk
112537,19181,sv,svenska
112537,17172,sv,svenska
63170,37727,sv,svenska
63170,22192,sv,svenska
63170,37728,sv,svenska
63170,23654,sv,svenska
63170,37731,pl,Polski
63170,37731,sv,svenska
63170,37731,en,English
63170,37730,sv,svenska
104769,54257,sv,svenska
321061,46971,en,English
169452,300803,en,English
47629,47631,en,English
441179,303457,en,English
441179,303457,hi,हिन्दी
441179,303457,pa,ਪੰਜਾਬੀ
473983,31534,tr,Türkçe
123249,7392,en,English
72119,11425,en,English
102782,52868,en,English
97461,15567,en,English
313576,243938,en,English
123249,28656,en,English
360342,73551,en,English
251383,25745,en,English
353792,221791,en,English
275402,228165,en,English
45355,17041,en,English
139394,85349,ja,日本語
306937,268238,en,English
123740,28801,en,English
479319,13643,en,English
479319,13643,ru,Pусский
108043,31292,de,Deutsch
108043,31292,fr,Français
108043,31292,sv,svenska
108043,31292,en,English
352020,132759,ru,Pусский
196753,196750,ja,日本語
386162,322456,en,English
223926,78124,de,Deutsch
458017,287233,en,English
122661,73530,ja,日本語
148065,265712,ja,日本語
148065,265712,th,ภาษาไทย
306063,294690,fr,Français
386382,326359,en,English
104842,31341,en,English
37261,5065,en,English
145494,43018,en,English
133887,77787,en,English
141252,31347,ja,日本語
304025,175774,de,Deutsch
283579,262500,en,English
115840,39385,fr,Français
118415,118412,ja,日本語
118415,113082,ja,日本語
118415,144288,ja,日本語
239011,69619,cn,广州话 / 廣州話
239011,69619,th,ภาษาไทย
446782,275060,en,English
446782,276401,en,English
9485,168259,en,English
301508,140441,ja,日本語
23240,23155,ja,日本語
126166,26340,en,English
427944,112058,en,English
167552,10580,he,עִבְרִית
396839,23504,en,English
412300,120386,en,English
412300,120386,de,Deutsch
382113,40040,en,English
293981,267793,en,English
293981,267793,fr,Français
470274,78402,de,Deutsch
470274,78402,it,Italiano
479319,13015,en,English
191023,52980,ja,日本語
191023,52874,ja,日本語
191023,64912,ja,日本語
191023,52979,ja,日本語
44215,80527,en,English
68589,1269,de,Deutsch
333000,51450,de,Deutsch
333000,51450,fr,Français
333000,51450,nl,Nederlands
259411,81086,de,Deutsch
55419,16119,en,English
9088,204712,de,Deutsch
165679,11179,de,Deutsch
242587,33719,en,English
94050,50166,fr,Français
8819,5833,en,English
8819,5833,pl,Polski
8819,5833,ru,Pусский
1617,1615,de,Deutsch
1617,1616,de,Deutsch
74083,11084,nl,Nederlands
458017,24696,da,Dansk
458017,24696,en,English
458017,24696,de,Deutsch
458017,24696,it,Italiano
458017,24696,es,Español
165855,9497,de,Deutsch
165679,9337,de,Deutsch
9500,9514,de,Deutsch
9500,9496,de,Deutsch
215606,10036,de,Deutsch
133297,9572,de,Deutsch
407273,293771,en,English
122776,35428,ru,Pусский
133297,9478,de,Deutsch
9500,10470,de,Deutsch
96472,10010,en,English
287684,9565,de,Deutsch
86346,15674,en,English
100992,52827,en,English
247028,221732,ja,日本語
247028,221731,ja,日本語
478328,293572,en,English
351231,61117,en,English
351231,52736,en,English
259363,58219,it,Italiano
334996,321528,en,English
334996,321528,es,Español
215606,9803,de,Deutsch
265865,36696,ru,Pусский
461937,58242,hu,Magyar
461937,58242,en,English
328372,256961,en,English
442338,274415,de,Deutsch
86334,20036,en,English
327871,28855,en,English
98435,14572,ja,日本語
265865,260310,ru,Pусский
473847,290865,ko,한국어/조선말
272416,12697,de,Deutsch
166373,329540,en,English
315609,290043,de,Deutsch
44722,21461,hi,हिन्दी
279715,315367,sv,svenska
147765,28904,en,English
122661,73529,ja,日本語
315595,297270,en,English
315595,175112,en,English
34055,36897,en,English
34055,36897,de,Deutsch
34055,36897,ja,日本語
34055,36897,pt,Português
356688,327418,en,English
334356,321494,ja,日本語
334356,321494,en,English
39438,39412,fr,Français
39438,40978,fr,Français
39438,146047,en,English
39438,146047,fr,Français
39438,61108,fr,Français
227140,40348,it,Italiano
227140,39965,it,Italiano
227140,28682,it,Italiano
227140,28324,it,Italiano
227140,28325,it,Italiano
227140,28574,de,Deutsch
227140,28574,it,Italiano
52985,259072,en,English
123289,30997,en,English
123289,30997,de,Deutsch
411859,13284,en,English
422361,34134,en,English
422361,91342,en,English
447622,196254,en,English
411859,16962,en,English
411859,13285,en,English
447622,18198,en,English
390096,249070,en,English
157626,21671,en,English
315595,44683,en,English
376970,314407,en,English
306031,254470,en,English
325798,101652,en,English
325798,101652,it,Italiano
47391,34312,en,English
306926,145221,en,English
142022,21614,hi,हिन्दी
123249,28746,en,English
318037,65497,en,English
96671,94365,en,English
37261,5061,en,English
460334,5056,en,English
460334,26181,en,English
391047,294544,en,English
122776,25936,ru,Pусский
122776,20963,ru,Pусский
142022,20359,hi,हिन्दी
20970,14394,hi,हिन्दी
20970,20968,hi,हिन्दी
315595,13179,en,English
256953,43646,it,Italiano
256953,43648,it,Italiano
256953,43649,it,Italiano
188197,161545,it,Italiano
146042,146045,et,Eesti
146042,46809,et,Eesti
146042,146030,et,Eesti
151149,199374,da,Dansk
106498,9288,en,English
435805,26357,en,English
341455,58333,de,Deutsch
341455,58333,hi,हिन्दी
269098,219572,zh,普通话
269098,219572,cn,广州话 / 廣州話
460357,39060,id,Bahasa indonesia
421566,58404,it,Italiano
421566,55960,it,Italiano
131635,131634,en,English
456778,272878,en,English
283579,283489,en,English
283579,262504,en,English
435259,259316,en,English
14890,38700,en,English
326849,289239,en,English
394316,24020,en,English
394316,62527,en,English
180854,28601,en,English
180854,28601,it,Italiano
180854,28601,pt,Português
321148,34766,en,English
321148,29742,en,English
321148,34765,en,English
421566,63178,it,Italiano
421566,51912,it,Italiano
421566,56920,it,Italiano
421566,58701,en,English
421566,58701,it,Italiano
10964,11048,it,Italiano
10964,11053,it,Italiano
10964,11055,it,Italiano
427084,328111,en,English
443996,18839,ja,日本語
363092,321068,en,English
304378,47933,en,English
115575,188927,en,English
333398,30780,en,English
298778,19951,hi,हिन्दी
205672,15724,zh,普通话
154002,196032,ar,العربية
154002,196032,hr,Hrvatski
154002,196032,en,English
154002,196032,es,Español
154002,196032,sv,svenska
25542,338100,en,English
468039,46513,en,English
468039,46513,es,Español
37261,5064,en,English
21624,19670,hi,हिन्दी
21624,19670,ru,Pусский
256477,75744,hi,हिन्दी
44976,44977,hi,हिन्दी
425189,38594,ja,日本語
44976,14194,de,Deutsch
44976,14194,hi,हिन्दी
96676,70006,en,English
266672,214756,en,English
213697,16318,ko,한국어/조선말
86066,211672,en,English
264317,264085,hi,हिन्दी
207447,19792,en,English
47983,36896,en,English
97461,21316,en,English
115822,10578,it,Italiano
115822,10578,en,English
10713,27847,en,English
466318,14503,en,English
466318,14503,de,Deutsch
124188,14212,en,English
47391,35626,en,English
3167,15338,en,English
10713,10704,en,English
96937,15262,en,English
96937,15262,it,Italiano
96937,15262,pl,Polski
36694,36692,en,English
645,206647,fr,Français
645,206647,en,English
645,206647,es,Español
645,206647,it,Italiano
645,206647,de,Deutsch
47983,36779,en,English
446015,17922,ja,日本語
445049,58188,it,Italiano
115822,10579,en,English
115822,10579,fr,Français
115822,10579,ro,Română
438282,64325,en,English
174218,75623,en,English
174218,75623,hu,Magyar
96937,14913,en,English
436483,138372,en,English
444377,60038,it,Italiano
190435,33274,en,English
286023,331446,en,English
116669,297291,en,English
479319,34509,en,English
479319,34513,en,English
23026,14092,ja,日本語
123203,16774,en,English
148614,51786,en,English
179042,23289,da,Dansk
93788,26809,en,English
141748,42979,en,English
458017,60293,en,English
397842,335753,en,English
425881,204912,en,English
34055,36218,en,English
34055,36218,de,Deutsch
34055,36218,ja,日本語
48194,5086,it,Italiano
107949,139659,en,English
138968,16846,en,English
138968,110588,en,English
467577,231082,en,English
152544,182873,en,English
108693,296099,en,English
34055,227679,ja,日本語
34055,39057,en,English
34055,39057,de,Deutsch
34055,39057,ja,日本語
34055,25961,en,English
34055,25961,ja,日本語
34055,34067,en,English
34055,34067,de,Deutsch
296872,226140,en,English
292068,228358,en,English
336557,309063,en,English
189157,105680,zh,普通话
189157,105680,cn,广州话 / 廣州話
261286,309887,en,English
261286,309887,it,Italiano
264335,33723,cn,广州话 / 廣州話
264335,33723,zh,普通话
264335,33723,th,ภาษาไทย
209131,209112,en,English
294172,286548,ja,日本語
294172,286548,en,English
23616,118406,ja,日本語
189157,41993,cn,广州话 / 廣州話
106784,24686,en,English
106784,24686,ru,Pусский
458017,343977,cs,Český
458017,343977,en,English
458017,343977,hu,Magyar
458017,343977,it,Italiano
458017,343977,pl,Polski
458017,72972,en,English
458017,72972,sv,svenska
458017,14787,en,English
458017,42246,en,English
458017,43956,en,English
458017,43956,fr,Français
458017,43956,es,Español
458017,43956,sv,svenska
458017,199753,en,English
297299,139374,fr,Français
221537,39408,en,English
59586,115290,en,English
449530,207454,en,English
328247,264999,en,English
425189,65973,ja,日本語
425164,303857,ja,日本語
150967,85038,it,Italiano
343477,58444,it,Italiano
298187,22182,it,Italiano
343477,56014,it,Italiano
362554,15681,it,Italiano
188197,56339,it,Italiano
294918,18441,en,English
97768,336560,en,English
382113,40039,en,English
353325,335970,en,English
425189,120475,ja,日本語
473502,60843,ja,日本語
294918,83473,en,English
3601,3602,en,English
96661,62931,en,English
341455,336211,hi,हिन्दी
256746,71392,en,English
37261,19725,en,English
220441,40127,th,ภาษาไทย
126580,14021,de,Deutsch
126580,14021,ja,日本語
126580,55470,ja,日本語
289763,69599,cn,广州话 / 廣州話
350309,256040,ml,
350309,256040,te,తెలుగు
350309,256040,hi,हिन्दी
350309,256040,ta,தமிழ்
34055,16808,en,English
34055,16808,de,Deutsch
401270,212996,cn,广州话 / 廣州話
439596,294562,en,English
370374,344147,en,English
363066,60898,cn,广州话 / 廣州話
8647,8460,en,English
8647,10594,en,English
196753,212168,ja,日本語
196753,240341,ja,日本語
196753,279254,ja,日本語
212123,209049,zh,普通话
212123,211711,zh,普通话
212123,270842,zh,普通话
251858,49321,it,Italiano
41658,41668,it,Italiano
41658,41665,it,Italiano
41658,37770,it,Italiano
41658,41664,it,Italiano
41083,38315,it,Italiano
41083,38313,it,Italiano
376567,38310,it,Italiano
41658,26285,it,Italiano
150954,24161,it,Italiano
464374,220436,sv,svenska
356688,342917,en,English
356688,342917,hu,Magyar
466463,277217,en,English
224026,192911,en,English
106768,15657,en,English
34055,47292,ja,日本語
479319,25161,en,English
143302,39229,ja,日本語
143302,39230,ja,日本語
192974,25423,en,English
258506,252520,ja,日本語
109608,7092,en,English
109608,7092,es,Español
123203,154207,en,English
94035,25180,en,English
94035,25180,de,Deutsch
319644,29055,en,English
319644,27010,en,English
319644,29054,en,English
322650,20435,en,English
279244,278604,en,English
279244,278604,it,Italiano
105075,105073,en,English
123203,13204,en,English
354066,23280,en,English
357173,283445,en,English
211860,52485,en,English
253537,200580,en,English
132877,124471,zh,普通话
132877,124471,th,ภาษาไทย
464125,257932,cn,广州话 / 廣州話
464125,257932,en,English
464125,257932,zh,普通话
