belongs_to_collection,id_genres
275402,16
275402,12
275402,35
275402,10751
45355,35
45355,99
139394,27
306937,18
306937,35
123740,27
479319,35
352020,35
352020,18
196753,28
196753,16
196753,80
196753,878
386162,28
386162,12
386162,16
386162,10751
223926,16
223926,12
223926,10751
223926,14
458017,16
458017,35
458017,10751
122661,16
122661,878
148065,14
148065,16
148065,10751
306063,10752
306063,28
306063,18
386382,12
386382,16
386382,10751
104842,35
37261,35
37261,37
145494,35
145494,10402
145494,10749
133887,18
133887,878
133887,53
141252,35
141252,16
141252,12
141252,14
141252,10749
304025,878
304025,14
304025,12
304025,10751
283579,12
283579,878
283579,53
115840,35
118415,16
118415,28
118415,14
118415,28
118415,12
118415,16
118415,14
118415,27
118415,16
118415,28
118415,14
141282,16
141282,10751
239011,28
446782,18
446782,10749
446782,18
9485,28
301508,27
23240,28
23240,16
23240,18
23240,9648
23240,53
427944,18
427944,35
427944,10749
126166,28
126166,12
427944,35
167552,18
167552,35
167552,10749
396839,16
412300,10749
412300,18
382113,27
382113,878
293981,10770
293981,10749
293981,18
293981,53
470274,27
479319,99
479319,35
479319,10770
191023,18
191023,28
191023,80
191023,28
191023,18
191023,80
191023,28
191023,18
191023,80
191023,28
191023,80
191023,18
44215,12
44215,53
44215,878
68589,35
68589,80
333000,10751
333000,16
259411,35
55419,16
55419,10749
55419,10751
55419,14
9088,10751
9088,16
165679,35
242587,10751
242587,16
94050,10751
94050,16
94050,35
94050,37
8819,16
8819,10751
1617,35
1617,35
74083,35
458017,16
458017,35
165855,16
165855,35
165679,35
9500,16
9500,35
9500,16
9500,35
215606,35
133297,35
407273,27
407273,878
122776,35
133297,35
133297,10749
9500,16
9500,35
96472,12
96472,16
96472,10751
287684,35
86346,10770
86346,14
86346,35
86346,878
86346,10751
100992,18
100992,10751
247028,28
247028,12
247028,18
247028,28
247028,12
247028,18
478328,53
478328,27
351231,35
351231,35
259363,35
259363,10749
334996,28
334996,12
334996,16
215606,35
265865,10751
265865,16
461937,18
461937,10751
328372,28
328372,35
328372,10751
442338,10751
442338,12
442338,35
86334,35
86334,10749
327871,27
294226,27
98435,16
98435,878
98435,28
265865,12
265865,16
265865,35
265865,10751
473847,18
473847,80
272416,16
272416,10751
166373,53
166373,28
315609,80
44722,35
44722,18
44722,10749
279715,53
279715,80
279715,9648
147765,35
147765,10751
122661,53
122661,16
122661,28
122661,18
122661,16
122661,878
315595,12
315595,16
315595,10751
315595,16
315595,10751
34055,16
34055,10751
356688,28
356688,16
356688,10751
334356,28
39438,18
39438,18
39438,28
39438,18
39438,18
39438,10749
227140,18
227140,18
227140,10749
227140,10749
227140,18
227140,12
227140,27
227140,18
227140,27
227140,10749
227140,28
227140,53
52985,27
123289,27
411859,16
411859,10751
422361,16
422361,10751
422361,14
422361,16
422361,10751
447622,14
447622,16
447622,10751
411859,16
411859,10751
411859,14
411859,10749
411859,16
411859,10751
411859,12
411859,14
447622,16
447622,14
447622,10751
390096,28
390096,80
390096,53
157626,35
157626,99
315595,16
315595,12
315595,10751
315595,14
376970,99
306031,35
306031,10402
325798,878
47391,35
47391,27
306926,53
306926,18
306926,878
142022,35
123249,27
123249,53
318037,28
96671,27
37261,35
460334,28
460334,35
460334,53
460334,28
460334,12
460334,35
391047,99
122776,35
122776,35
142022,35
142022,10769
20970,28
20970,12
20970,80
20970,18
20970,80
20970,28
20970,18
315595,16
315595,10751
315595,12
315595,14
256953,35
256953,35
256953,35
188197,35
146042,35
146042,18
146042,35
146042,35
146042,18
151149,35
151149,10751
151149,12
106498,28
106498,12
106498,14
435805,12
341455,18
341455,35
341455,10749
341455,10769
269098,28
269098,80
269098,18
269098,53
460357,18
460357,10749
421566,35
421566,35
131635,28
131635,12
131635,878
456778,12
456778,18
456778,10751
283579,12
283579,878
283579,10749
283579,12
283579,878
435259,12
435259,10751
435259,14
14890,53
14890,28
14890,80
326849,10751
326849,14
326849,27
394316,10770
394316,10751
394316,18
394316,35
394316,18
394316,10751
394316,10770
180854,35
180854,14
321148,12
321148,35
321148,10751
321148,10770
321148,12
321148,35
321148,10751
321148,878
321148,10770
321148,10770
321148,35
321148,12
321148,10751
421566,35
421566,35
421566,35
421566,35
421566,35
10964,28
10964,35
10964,80
10964,18
10964,28
10964,35
10964,53
10964,18
10964,28
10964,35
10964,80
10964,18
427084,16
427084,10751
443996,878
443996,16
443996,28
443996,80
363092,28
363092,12
363092,14
304378,28
304378,12
304378,878
115575,28
115575,12
115575,878
333398,53
333398,27
298778,27
205672,28
205672,27
205672,14
205672,35
154002,80
154002,53
154002,18
25542,10751
468039,12
468039,80
468039,18
468039,9648
468039,53
37261,35
21624,35
21624,10751
256477,18
256477,28
256477,53
256477,80
256477,10749
256477,10769
44976,28
44976,80
44976,53
425189,16
425189,28
425189,12
44976,18
44976,28
44976,53
44976,80
96676,18
96676,28
266672,35
213697,35
213697,18
86066,10751
86066,16
86066,12
86066,35
264317,35
264317,18
264317,27
264317,14
207447,10770
207447,27
207447,878
207447,53
47983,27
47983,35
47983,878
97461,16
97461,35
97461,10751
115822,27
10713,28
10713,878
466318,35
124188,18
124188,27
124188,878
47391,9648
47391,27
47391,35
3167,35
3167,10751
10713,28
10713,878
96937,27
36694,28
36694,53
645,28
645,12
645,80
47983,28
47983,35
47983,27
47983,878
446015,80
446015,16
446015,28
445049,35
115822,27
438282,28
438282,14
174218,27
96937,27
96937,53
436483,35
436483,9648
436483,53
444377,35
190435,16
190435,14
190435,27
190435,878
286023,10770
286023,27
286023,878
116669,28
116669,14
116669,12
479319,35
479319,99
479319,10770
479319,35
479319,99
479319,10770
23026,28
23026,16
23026,878
123203,10770
123203,14
123203,16
123203,28
123203,53
123203,878
148614,28
148614,12
148614,16
148614,10751
179042,35
93788,16
93788,14
93788,10751
141748,16
141748,35
141748,878
458017,16
458017,35
458017,10751
397842,27
34055,28
34055,16
34055,12
34055,10751
48194,12
48194,14
107949,27
138968,35
138968,27
138968,27
138968,35
138968,878
467577,27
467577,35
152544,28
152544,18
108693,35
34055,28
34055,12
34055,16
34055,10751
34055,16
34055,10751
34055,12
34055,16
34055,10751
34055,14
34055,12
34055,16
34055,14
296872,27
292068,9648
292068,27
292068,53
336557,27
189157,35
189157,10749
261286,35
261286,28
264335,53
264335,35
264335,27
209131,28
209131,12
209131,14
294172,28
23616,14
23616,16
23616,28
23616,12
189157,35
189157,18
189157,10749
106784,35
106784,10749
458017,35
458017,16
458017,10751
458017,16
458017,10751
458017,16
458017,35
458017,10751
458017,10751
458017,16
458017,35
458017,12
458017,16
458017,10751
458017,16
458017,10751
297299,35
221537,27
221537,878
59586,18
59586,12
59586,10749
449530,9648
449530,80
449530,53
328247,35
328247,18
328247,10402
425189,28
425189,16
425189,12
425164,28
425164,12
425164,16
425164,14
150967,35
343477,35
298187,35
343477,35
362554,35
188197,35
294918,27
294918,53
97768,28
97768,27
382113,27
382113,878
382113,53
353325,35
425189,28
425189,16
425189,12
473502,16
294918,27
3601,27
96661,16
96661,12
96661,28
96661,18
96661,14
341455,35
341455,10749
8917,27
8917,99
256746,27
37261,35
220441,10769
220441,27
220441,9648
126580,27
126580,53
126580,27
289763,28
289763,80
289763,10769
350309,28
350309,12
350309,36
350309,10752
34055,16
34055,10751
401270,28
401270,80
401270,18
401270,10769
439596,27
439596,878
439596,53
370374,28
370374,878
370374,12
363066,14
363066,18
363066,27
8647,28
8647,35
8647,53
8647,10749
8647,53
196753,28
196753,16
196753,878
196753,53
196753,28
196753,16
196753,878
196753,28
196753,16
196753,878
212123,18
212123,10749
212123,35
212123,18
212123,35
212123,10749
212123,10749
212123,18
251858,35
41658,35
41658,18
41658,10749
41658,10769
41658,35
41658,35
41658,35
376567,35
41658,35
150954,35
464374,99
356688,28
356688,16
356688,10751
466463,12
466463,28
466463,35
466463,10751
224026,16
224026,14
106768,12
106768,16
106768,10751
34055,12
34055,16
34055,10751
479319,99
479319,35
479319,10770
143302,16
143302,878
143302,18
143302,28
143302,12
143302,10752
143302,16
143302,878
143302,28
143302,12
143302,18
143302,10752
192974,28
192974,18
192974,53
258506,16
109608,28
109608,16
109608,14
109608,27
94035,18
94035,10751
319644,28
319644,878
319644,28
319644,878
319644,35
319644,28
319644,12
319644,878
322650,10770
322650,28
322650,53
216395,10751
279244,16
279244,35
279244,878
107546,16
107546,10751
107546,14
105075,9648
123203,10770
123203,14
123203,16
123203,27
123203,28
123203,53
123203,878
354066,35
354066,80
354066,9648
357173,27
211860,12
211860,10751
253537,35
253537,18
132877,18
132877,14
464125,12
464125,10751
464125,14
464125,16
55428,16
55428,10751
106498,12
106498,14
212166,53
212166,16
212166,14
463394,35
463394,18
370411,27
370411,14
370411,18
370411,28
370411,878
263101,16
263101,28
263101,35
263101,16
263101,35
263101,18
263101,10749
263101,16
263101,28
263101,35
93446,9648
93446,12
93446,28
93446,10769
93446,18
93446,9648
93446,12
93446,28
93446,18
93446,36
94050,16
94050,35
94050,37
393328,10749
393328,28
393328,14
69788,28
69788,12
69788,10752
69788,36
427397,35
85817,16
85817,12
85817,14
85817,10751
108669,28
108669,35
108669,10751
285249,10770
285249,28
285249,53
124881,80
124881,18
124881,53
389978,18
389978,28
389978,878
389978,10769
389978,27
389978,28
389978,53
389978,10769
97456,12
97456,16
97456,10751
97456,10749
426761,28
426761,35
114488,878
114488,10751
114488,12
114488,35
363092,28
363092,12
363092,14
134635,10770
134635,35
134635,10751
421566,35
190435,28
190435,16
448758,28
448758,35
390774,80
267308,878
267308,10751
267308,16
34055,16
34055,12
34055,16
34055,10751
358930,18
358930,27
358930,53
34055,16
34055,12
34055,16
34055,28
374663,35
374663,14
374663,10749
374663,10770
134635,35
134635,10770
9518,53
9518,28
9518,80
115840,35
115840,35
32153,10770
32153,18
32153,14
295274,18
87252,12
87252,35
87252,10751
87252,14
87252,10770
134633,10751
134633,10770
134633,35
263106,18
263106,10751
263106,14
263106,10770
437608,35
221622,28
221622,53
123289,27
123289,53
479692,27
413946,878
370411,27
370411,878
370411,28
370411,14
370411,18
212166,9648
212166,16
212166,14
212166,53
212166,16
212166,14
59009,10752
59009,18
88574,878
88574,27
344555,35
141282,16
141282,35
141282,10751
141282,14
47630,80
47630,9648
97156,28
97156,53
97156,80
168186,9648
168186,27
330075,28
330075,16
330075,35
330075,14
147669,35
456,10749
456,18
456,35
456,18
456,10749
349889,28
349889,53
349889,878
349889,28
349889,12
349889,878
76291,35
76291,80
76291,53
185103,16
185103,35
185103,10751
25542,10751
327598,18
91799,878
91799,28
91799,27
468552,28
468552,12
468552,14
312977,28
312977,35
312977,14
312977,878
306031,35
320064,18
338313,28
338313,35
338313,80
141448,28
141448,53
141448,878
118657,18
118657,53
37261,35
215452,35
386491,10751
437584,10749
437584,18
421566,35
188202,10749
188202,35
386162,28
386162,12
386162,16
386162,10751
393564,35
47391,27
157671,99
476054,28
476054,53
436982,18
436982,28
436982,80
473847,80
473847,35
437439,27
437439,18
281882,28
281882,18
281882,53
192541,12
192541,28
192541,35
192541,878
385719,28
385719,35
385719,28
305360,35
305360,37
192174,28
192174,18
107462,35
324703,18
324703,53
404302,53
404302,28
324703,28
324703,18
324703,53
324703,80
324703,53
324703,28
324703,9648
185627,28
185627,18
206072,53
206072,28
206072,80
201260,18
334414,12
334414,10751
177062,35
385709,27
41437,27
41437,53
108170,27
374930,14
374930,10751
374930,16
374930,12
2704,18
2704,36
53043,18
88735,28
88735,35
88735,80
43063,80
43063,28
117693,10751
117693,12
117693,16
201545,28
201545,10769
24717,28
24717,80
24717,53
319850,80
319850,53
442195,27
456734,18
97768,27
97768,878
97768,27
97768,28
97768,878
97768,53
97768,27
97768,878
471435,12
471435,28
471435,10752
227140,28
227140,18
334486,28
334486,35
334486,80
334486,36
334486,9648
36694,28
36694,53
416491,28
416491,80
120447,12
120447,36
120417,28
120417,12
120417,10751
69788,28
69788,12
69788,10752
69788,36
69788,36
69788,28
69788,12
69788,10752
69788,36
69788,28
69788,12
1575,18
10517,35
10517,35
10517,35
10517,35
10517,878
188202,35
188202,10749
441461,35
441461,18
421566,18
421566,35
421566,35
421566,10749
421566,35
215293,35
415699,28
415699,18
69788,28
69788,12
69788,36
105764,35
198921,16
198921,10751
198921,14
198921,10769
120447,12
120447,36
120447,12
120447,36
120417,28
120417,12
120417,10751
120417,28
120417,12
120417,10751
195071,16
195071,10751
122776,35
115164,28
115164,18
115164,12
115164,10752
122776,10749
122776,35
105995,28
105995,27
105995,878
264914,18
264914,10749
128123,28
128123,35
128123,14
128123,878
46082,35
201548,28
380170,28
380170,10769
380170,28
380170,10769
155408,28
155408,80
155408,53
69788,28
69788,12
69788,36
131989,35
131989,35
131989,35
131989,35
360344,28
360344,12
112537,35
343297,10751
343297,16
343297,10402
343297,16
343297,10402
371950,27
324371,878
324371,28
295852,28
295852,14
295852,9648
253537,35
264481,28
264481,878
264481,53
129453,35
416942,16
331841,35
23240,80
23240,16
23240,28
23240,80
23240,16
23240,28
23240,80
23240,16
23240,28
23240,16
23240,16
102008,35
312882,35
9046,28
9046,35
9046,27
9046,14
400412,10770
400412,14
400412,10751
413935,12
413935,35
413935,18
413935,10751
413935,14
242587,16
242587,14
196753,878
196753,16
352789,35
24717,28
24717,53
24717,28
24717,53
315944,53
315944,28
315944,80
94032,10770
94032,16
94032,10751
192175,28
192175,35
192175,10769
415931,35
415931,37
385386,878
385386,27
385386,878
385386,27
148324,35
148324,35
148324,35
148324,35
148324,35
148324,35
148324,35
148324,35
148324,35
421566,35
421566,35
421566,35
185667,10402
473971,35
364344,10770
364344,9648
364344,10770
364344,9648
451539,18
451539,10770
77816,28
77816,12
77816,16
77816,35
77816,10751
154752,16
154752,878
124934,27
224011,28
224011,80
224011,9648
224011,53
242587,16
242587,14
242587,10751
397598,18
23616,28
23616,16
23616,14
23616,28
23616,16
23616,10749
98448,35
98448,35
98448,35
385863,35
415931,18
415931,35
415931,80
245321,10751
183680,28
183680,80
425280,27
425880,35
425880,18
425880,10751
425880,10402
425880,10770
382402,28
382402,12
382402,35
382402,878
369004,28
369004,80
369004,18
12087,14
12087,12
12087,35
12087,10751
297142,53
297142,80
187734,35
216435,35
311102,35
294172,28
294172,16
140760,28
140760,12
140760,16
23616,35
23616,28
23616,16
23616,12
415931,35
415931,28
65249,28
65249,12
65249,10749
203029,27
203029,27
48655,28
48655,12
48655,14
48655,28
48655,12
48655,14
351230,35
351230,878
93287,35
376650,28
376650,35
334996,28
334996,16
334996,878
337957,18
337957,10402
293981,10770
293981,18
374384,27
374384,53
374384,10770
374384,878
444485,10770
444485,53
444485,16
444485,80
444485,18
444485,14
219363,16
443996,16
443996,28
443996,53
443996,80
443996,878
107467,35
285564,28
285564,18
285564,10752
290973,28
290973,12
290973,18
386534,28
386534,80
386534,53
59235,18
59235,10770
59235,80
59235,9648
37261,12
37261,35
37261,36
37261,10749
37261,35
37261,35
37261,35
37261,35
476065,99
476065,18
461755,35
37261,10749
37261,35
20725,10769
20725,53
37261,35
70068,28
70068,18
70068,36
377491,35
402380,28
402380,18
402380,80
402380,53
402380,28
402380,80
309259,28
309259,18
312744,10751
153629,18
153629,10749
153629,53
362722,16
362722,10751
362722,16
362722,10751
187089,35
187089,10751
401655,18
401655,28
401655,35
401655,10749
264317,10751
264317,35
21624,35
467457,35
467457,10751
467457,28
467457,18
467457,10749
256433,28
256433,35
256433,80
21624,35
21624,10751
228335,28
228335,80
228335,18
298778,53
298778,27
66761,16
66761,35
66761,10751
66761,12
53043,10402
9088,16
9088,10751
9088,10769
286951,18
286951,28
388180,35
388180,10749
100415,35
100415,878
100415,35
427113,16
427113,10751
256548,35
256548,10751
415931,35
415931,35
401261,53
401261,18
257071,35
257071,18
133676,12
133676,35
133676,10751
336557,27
380160,18
380160,35
37261,35
224026,10751
224026,16
397842,27
415931,35
415931,35
177062,35
263866,35
263866,27
263866,878
263866,35
263866,27
53043,27
429409,18
429409,28
429409,53
429409,80
429409,10749
179244,12
179244,35
179244,10751
279836,35
389767,10749
389767,35
389767,10751
478628,27
478628,53
478628,9648
395433,9648
395433,35
395433,18
122776,35
466894,28
466894,16
415931,80
415931,35
219691,27
219691,53
415931,35
395433,35
395433,53
395433,10749
395433,18
395433,80
415931,35
415931,35
415931,35
415931,35
415931,35
415931,35
415931,35
415931,80
415931,28
415931,35
415931,35
415931,35
415931,35
415931,28
415931,12
415931,35
415931,35
415931,35
415931,35
415931,35
415931,35
415931,35
415931,28
415931,35
401261,53
401261,10769
401261,53
401261,18
401261,10749
469613,35
393379,28
393379,12
393379,18
400700,35
33381,53
33381,18
33381,53
33381,9648
33381,80
385250,27
140126,35
140126,80
23240,16
23240,16
23240,878
177062,35
265709,35
265709,80
232403,35
232403,35
232403,35
97462,28
97462,16
97462,10749
23240,9648
23240,16
393328,10749
393328,28
393328,35
117354,16
117354,35
474013,28
474013,35
176097,35
137697,12
137697,16
137697,35
137697,10751
463398,35
463398,28
110179,35
110179,18
110179,10749
110179,18
110179,10749
123289,27
360346,28
360346,12
122489,28
122489,10749
122489,53
188577,35
188577,36
188577,10769
188577,10752
199141,14
199141,16
199141,878
199141,10769
402457,37
182371,53
182371,28
182371,16
182371,878
182371,12
145553,12
145553,16
145553,35
145553,14
207415,28
207415,16
145553,12
145553,16
145553,35
145553,14
145553,12
145553,16
145553,35
145553,14
145553,16
145553,12
145553,35
145553,14
145553,14
145553,16
145553,35
145553,12
199141,16
199141,18
199141,14
199141,16
199141,35
201689,14
201689,16
201689,878
201689,10769
201689,28
201689,12
166018,10769
166018,878
166018,16
166018,28
166018,878
166018,28
166018,16
123740,27
139450,16
139450,878
473840,18
37261,35
397444,28
397444,35
122489,28
343944,28
343944,35
343944,80
284346,18
284346,10402
167613,12
167613,16
167613,35
167613,10751
111751,27
295274,28
295274,18
295274,10749
214702,35
421566,35
277630,28
277630,878
147669,10751
261307,10751
261307,14
480160,10749
480160,10770
451539,10770
451539,18
401119,9648
401119,10751
401119,10770
129293,99
129293,36
145784,12
145784,878
145784,53
145784,9648
345865,14
345865,878
382685,28
382685,12
382685,35
382685,80
382685,9648
382685,53
19163,12
19163,16
19163,10751
324909,35
324909,10751
11118,10751
11118,35
11118,80
11118,10751
11118,35
11118,80
48194,28
48194,12
48194,14
238419,35
238419,35
294918,27
294918,9648
294918,80
401562,14
401562,28
401562,12
401562,35
87251,10751
87251,14
87251,18
257378,28
257378,35
257378,80
89188,28
89188,18
89188,53
446792,16
446792,18
446792,14
313086,27
96660,12
96660,878
96676,18
96676,28
2980,28
2980,14
2980,35
112369,28
112369,35
112369,10769
375228,28
363092,14
363092,28
363092,12
101646,80
101646,18
101646,53
101646,80
101646,80
101646,28
206786,35
407273,28
407273,27
31562,28
31562,53
256477,53
256477,18
256477,28
256477,80
55428,16
55428,10751
442237,28
256322,28
256322,27
256322,53
8354,12
8354,16
8354,10751
8354,35
363092,28
363092,12
363092,14
334486,28
334486,9648
334486,35
334486,12
389544,35
266731,35
266731,37
2704,14
2704,14
53043,18
342577,35
374436,27
351667,35
361007,18
361007,10749
459434,10770
459434,12
459434,80
459434,18
459434,80
459434,18
459434,9648
108502,14
108502,16
108502,35
108502,14
108502,16
108043,53
108043,28
140760,28
140760,16
140760,12
140760,18
140760,14
140760,878
455123,12
455123,10751
248126,10749
248126,35
248126,10751
286023,35
286023,27
286023,878
39199,80
39199,53
39199,16
39199,53
24717,28
24717,80
24717,53
24717,28
24717,80
24717,53
24717,28
24717,80
24717,53
24717,28
24717,80
24717,53
24717,28
24717,80
24717,53
24717,28
24717,53
24717,80
24717,28
24717,53
245326,80
245326,9648
245326,80
245326,80
245326,9648
245326,80
245326,9648
245326,80
245326,53
245326,9648
245326,80
245326,9648
207632,27
441682,35
280504,28
280504,80
280504,53
14246,28
14246,18
14246,10752
97919,10770
97919,28
97919,18
97919,10749
97919,18
97919,10749
97919,10770
97919,18
97919,10751
97919,10749
97919,37
97919,18
97919,37
97919,18
97919,28
97919,37
97919,10751
97919,18
97919,10749
97919,10751
97919,18
97919,37
97919,10770
319850,80
319850,18
319850,9648
319850,53
141252,14
141252,16
141252,12
8936,35
206559,18
206559,10402
206559,10749
409343,18
142015,35
142015,10749
478244,18
478244,36
106368,35
106368,14
106368,878
259256,53
444275,35
315944,18
315944,53
376128,9648
376128,80
374202,28
374202,16
374202,9648
102940,28
102940,16
102940,14
102940,28
102940,16
102940,14
102940,28
102940,16
102940,14
102940,28
102940,16
102940,14
102940,28
102940,16
102940,14
102940,878
102940,16
102940,28
412680,28
412680,53
144689,18
144689,10751
144689,10402
144689,10749
198987,16
198987,10751
245198,9648
190435,28
190435,16
198987,16
198987,10751
181496,35
181496,28
181496,12
181496,10751
47630,80
47630,9648
393326,80
393326,35
142021,35
238448,28
238448,35
238448,35
198987,10751
198987,16
142015,35
142015,18
142015,10749
356688,16
225961,28
225961,35
225961,27
225961,878
415695,35
201932,37
201932,28
201932,80
397842,27
243738,18
243738,10749
243738,18
243738,18
477208,16
160952,35
326849,10751
326849,14
326849,27
283417,28
283417,80
283417,53
283417,53
283417,28
283417,80
93568,18
93568,36
331475,18
331475,10751
64750,53
64750,27
105322,28
105322,18
17149,878
17149,12
17149,9648
17149,12
17149,9648
17149,878
163798,99
163798,12
294918,27
294918,9648
294918,53
256374,53
256374,28
256374,80
256374,18
263106,35
263106,18
263106,10751
263106,14
263106,10770
479692,27
115839,12
424842,18
424842,80
424842,9648
114488,878
114488,10751
114488,12
114488,35
418326,18
418326,18
418326,10749
418326,10770
418326,10770
418326,10751
364344,10770
364344,9648
425880,35
425880,18
425880,10751
425880,10402
425880,10770
408196,10751
408196,35
408196,10402
418326,18
418326,10749
418326,10770
425880,35
425880,18
425880,10751
425880,10402
425880,10770
413935,12
413935,35
413935,18
418326,10749
418326,10770
418326,10751
418326,10770
216395,28
216395,35
216395,18
216395,10751
312735,10402
312735,10751
418326,35
418326,18
418326,10749
418326,10770
418326,18
418326,10770
418326,35
144689,18
144689,10402
144689,35
364344,10770
364344,9648
25542,28
25542,18
25542,10751
25542,53
25542,18
25542,10751
25542,18
25542,10751
25542,10751
25542,18
25542,18
25542,10751
25542,36
437451,35
437451,10751
437451,14
437451,10402
414000,16
414000,12
414000,10751
47770,878
47770,14
47770,27
472917,10770
472917,10749
115776,53
426103,27
426103,53
347544,18
347544,35
347544,10769
347544,18
347544,35
347544,10769
386162,28
386162,12
386162,16
386162,10751
161314,28
161314,53
259401,27
259401,878
246839,10402
246839,10770
246839,18
364342,18
364342,10770
364342,9648
364342,80
364342,10770
364342,9648
364342,18
364342,10770
364342,9648
364342,80
403374,28
47627,878
47627,53
256296,27
413731,28
423173,35
423173,80
423173,18
425435,16
425435,878
427627,10769
427627,80
427627,28
427627,53
427627,10769
427627,80
427627,28
427627,53
427627,10769
427627,80
427627,28
427627,53
427627,10769
427627,80
427627,28
427627,53
427627,10769
427627,80
427627,28
427627,53
427627,10769
427627,80
427627,28
427627,53
258372,16
258372,10751
258372,16
258372,12
258372,10751
258372,10751
258372,16
258372,12
122123,16
122123,35
122123,18
122123,12
122123,16
122123,35
122123,18
122123,14
158814,12
158814,16
158814,10751
304025,12
304025,10751
304025,14
123717,12
123717,14
386162,12
386162,16
386162,28
166381,99
10,28
10,12
10,878
2326,28
2326,14
2326,27
251383,35
251383,14
33059,80
33059,18
33059,9648
429826,27
429826,28
429826,35
429826,53
429826,878
474015,35
369380,35
429232,35
122123,16
122123,12
122123,16
122123,35
122123,14
122123,16
122123,10751
122123,35
122123,12
320064,18
273099,80
273099,16
273099,35
311102,35
180498,10751
180498,35
479319,35
479319,99
479319,10770
86066,35
86066,16
48188,53
48188,10770
48188,18
374930,10751
374930,16
374930,14
155421,27
155421,28
155421,35
52785,28
52785,12
52785,80
325470,28
325470,16
325470,35
325470,10751
325470,14
101385,35
434533,28
434533,35
434533,878
23456,28
23456,16
23456,12
23456,35
25542,10751
87251,10770
87251,35
87251,10751
87251,14
87251,10749
87251,18
87251,10751
87251,14
14563,27
279715,80
374202,16
374202,14
374202,9648
441443,18
441443,14
374202,16
374202,14
374202,9648
455278,35
424842,9648
424842,18
424842,80
404609,53
404609,28
404609,80
453993,28
453993,18
453993,878
424202,80
424202,18
479319,99
479319,35
479319,10770
174218,27
17255,28
17255,27
17255,878
129748,16
129748,10751
344830,18
344830,10749
264335,27
264335,10769
436483,9648
436483,35
436483,53
436483,878
436483,14
448758,35
448758,28
113589,53
113589,28
174995,18
367092,18
98077,18
98077,36
119240,27
114374,16
114374,28
114374,28
114374,16
114374,28
114374,16
114374,16
114374,28
114374,16
114374,28
109079,16
109079,14
109079,28
109079,16
109079,14
109079,28
109079,16
109079,14
109079,28
109079,16
109079,14
109079,28
109079,16
109079,14
403161,35
132203,35
129626,35
129407,35
129407,35
473843,28
473843,27
473845,18
384920,28
429231,10751
429231,14
429231,12
474022,10749
474022,35
433140,12
433140,35
280562,878
439596,27
439596,878
439596,53
135416,27
135416,878
135416,53
351667,35
330075,28
330075,16
330075,14
330075,35
47391,27
47391,35
170452,28
170452,878
397382,28
397382,878
397382,53
397382,878
529,16
529,35
45154,28
45154,53
45154,878
138968,14
138968,27
138968,35
237445,28
237445,12
237445,35
237445,10751
9887,27
9887,878
9887,53
9887,878
9887,28
9887,27
97461,16
97461,35
97461,10751
286904,12
286904,16
286904,28
286904,878
87214,35
87214,10751
314023,28
314023,12
314023,14
129453,35
129453,35
129453,10749
129453,35
363918,35
239595,35
197065,35
106011,28
134897,12
134897,16
134897,35
134897,10751
294187,28
115164,12
115164,18
115164,10752
466894,878
466894,16
466894,28
422193,35
422193,878
422193,27
86110,35
86110,10751
9485,28
9485,80
9485,53
144200,16
41658,35
441061,35
41658,35
87118,10751
87118,35
87118,16
87118,12
133352,28
133352,12
133352,16
133352,27
133352,9648
133352,878
117777,53
117777,28
117777,80
166373,28
145901,28
145901,16
145901,35
145901,10770
476063,27
259308,35
288882,28
96660,878
96660,28
479319,10770
479319,35
479319,99
479319,35
479319,99
479319,10770
479319,10770
479319,35
479319,99
479319,10770
479319,35
479319,99
479319,35
479319,99
479319,10770
479319,35
479319,99
479319,10770
363092,12
363092,14
363092,28
185667,99
185667,10402
309300,18
309300,35
437439,53
437439,27
473977,35
221537,27
221537,878
107465,35
107467,35
431791,10749
431791,35
175858,80
175858,27
175858,878
466004,35
350309,28
350309,12
350309,36
350309,10752
440769,10751
440769,16
107473,35
107473,18
107473,10749
107467,35
44722,35
397842,53
397842,27
108804,28
108804,27
108804,878
395591,18
404111,35
404111,10749
224026,10751
224026,16
224026,16
224026,10751
224026,10751
224026,14
224026,10402
224026,16
224026,16
224026,10751
224026,16
224026,10751
224026,14
224026,10751
224026,16
224026,14
224026,16
224026,16
224026,10751
224026,10751
224026,16
224026,14
224026,16
224026,10751
224026,14
224026,14
224026,16
224026,16
224026,10751
162782,35
162782,18
298162,35
299748,28
299748,53
299748,80
299748,18
106784,35
415054,35
415054,18
415054,35
415054,18
134633,35
134633,10751
351228,35
297252,35
297252,10751
297252,878
126221,12
126221,35
126221,10751
332357,28
332357,12
332357,35
112406,99
112406,10769
112406,99
112406,10769
106011,28
93446,28
93446,80
93446,18
93446,9648
315054,12
315054,14
8819,35
8819,10751
106790,28
106790,878
165778,10752
165778,14
165778,28
165778,18
107478,35
107478,14
106784,35
106784,10749
106790,28
106790,878
170416,28
170416,35
170416,18
402380,28
402380,80
402380,18
478947,28
478947,28
86066,28
86066,16
86066,12
86066,10751
86066,35
158814,12
158814,16
158814,10751
219363,16
219363,16
107462,35
137804,35
473840,18
23497,28
23497,16
23497,12
23497,18
416491,9648
416491,28
107462,35
107461,28
107461,80
107462,35
122780,53
122780,28
122780,878
107478,35
107478,14
195071,12
195071,16
195071,10751
298162,35
298162,10749
394258,878
424842,10770
424842,80
424842,9648
424842,53
